"country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"North America (excl. USA)",1954,NA,NA,NA,228.891,3.021,0.586,NA,82.978,1.095,NA,NA,6915.91,NA,NA,129.948,1.715,NA,3.371,2.054,0.016,NA,1125.65,14.855,NA
"North America (excl. USA)",1955,NA,NA,NA,237.878,3.061,0.562,NA,75.149,0.967,NA,NA,7153.788,NA,NA,141.55,1.821,NA,3.196,1.719,0.016,NA,1121.645,14.433,NA
"North America (excl. USA)",1956,NA,NA,NA,264.211,3.314,0.58,NA,81.496,1.022,NA,NA,7417.999,NA,NA,158.703,1.991,NA,3.334,1.773,0.017,NA,1154.995,14.487,NA
"North America (excl. USA)",1957,NA,NA,NA,267.649,3.27,0.559,NA,68.278,0.834,NA,NA,7685.648,NA,NA,169.729,2.074,NA,3.27,1.458,0.017,NA,1157.444,14.141,NA
"North America (excl. USA)",1958,NA,NA,NA,275.742,3.283,0.557,NA,60.435,0.719,NA,NA,7961.391,NA,NA,179.673,2.139,NA,3.276,1.271,0.017,NA,1178.213,14.026,NA
"North America (excl. USA)",1959,NA,NA,NA,283.147,3.285,0.551,NA,56.962,0.661,NA,NA,8244.537,NA,NA,185.445,2.152,NA,3.197,1.151,0.018,NA,1246.327,14.461,NA
"North America (excl. USA)",1960,NA,NA,NA,291.974,3.3,0.54,NA,53.403,0.604,NA,NA,8536.512,NA,NA,192.486,2.176,NA,3.11,1.036,0.018,NA,1087.568,12.293,NA
"North America (excl. USA)",1961,NA,NA,NA,297.654,3.276,0.53,NA,49.752,0.548,NA,NA,8834.165,NA,NA,198.954,2.19,NA,3.16,1.006,0.019,NA,1011.899,11.138,NA
"North America (excl. USA)",1962,NA,NA,NA,315.659,3.383,0.53,NA,51.016,0.547,NA,NA,9149.824,NA,NA,210.621,2.257,NA,3.237,1.035,0.019,NA,989.844,10.608,NA
"North America (excl. USA)",1963,NA,NA,NA,315.997,3.297,0.5,NA,51.043,0.533,NA,NA,9465.821,NA,NA,212.916,2.222,NA,3.076,0.999,0.019,NA,1078.302,11.252,NA
"North America (excl. USA)",1964,NA,NA,NA,356.921,3.626,0.521,NA,56.519,0.574,NA,NA,9822.741,NA,NA,231.777,2.355,NA,3.296,1.084,0.02,NA,971.054,9.865,NA
"North America (excl. USA)",1965,NA,NA,NA,372.099,3.68,0.512,0.217,58.594,0.58,NA,NA,10194.84,NA,NA,240.307,2.377,NA,3.288,1.107,0.02,NA,927.515,9.174,NA
"North America (excl. USA)",1966,NA,NA,NA,385.068,3.709,0.497,0.211,57.331,0.552,NA,NA,10579.907,NA,NA,247.093,2.38,NA,3.245,1.071,0.02,NA,910.195,8.766,NA
"North America (excl. USA)",1967,NA,NA,NA,421.709,3.957,0.52,0.222,62.739,0.589,NA,NA,11001.616,NA,NA,273.635,2.567,NA,3.444,1.191,0.021,NA,939.12,8.812,NA
"North America (excl. USA)",1968,NA,NA,NA,448.666,4.103,0.522,0.221,66.664,0.61,NA,NA,11450.282,NA,NA,285.156,2.608,NA,3.475,1.252,0.021,NA,935.215,8.553,NA
"North America (excl. USA)",1969,NA,NA,NA,466.754,4.163,0.514,0.216,65.62,0.585,NA,NA,11917.036,NA,NA,300.719,2.682,NA,3.39,1.188,0.021,NA,954.155,8.51,NA
"North America (excl. USA)",1970,NA,NA,NA,522.947,4.546,0.551,0.226,65.846,0.572,NA,NA,12439.984,NA,NA,344.886,2.998,NA,3.51,1.156,0.022,NA,969.367,8.427,NA
"North America (excl. USA)",1971,NA,NA,NA,550.829,4.666,0.553,0.23,63.541,0.538,NA,NA,12990.812,NA,NA,370.061,3.135,NA,3.552,1.115,0.022,NA,1094.568,9.272,NA
"North America (excl. USA)",1972,NA,NA,NA,589.319,4.871,0.556,0.226,70.498,0.583,NA,NA,13580.131,NA,NA,391.526,3.236,NA,3.631,1.238,0.023,NA,1148.229,9.49,NA
"North America (excl. USA)",1973,NA,NA,NA,612.3,4.941,0.538,0.217,61.266,0.494,NA,NA,14192.431,NA,NA,415.439,3.353,NA,3.584,1.045,0.023,NA,1073.12,8.66,NA
"North America (excl. USA)",1974,NA,NA,NA,630.466,4.968,0.53,0.214,59.825,0.471,NA,NA,14822.896,NA,NA,428.668,3.378,NA,3.705,1.02,0.024,NA,1110.401,8.751,NA
"North America (excl. USA)",1975,NA,NA,NA,649.93,5.002,0.528,0.222,72.658,0.559,NA,NA,15472.826,NA,NA,432.401,3.328,NA,3.811,1.204,0.024,NA,1156.999,8.905,NA
"North America (excl. USA)",1976,NA,NA,NA,686.997,5.168,0.532,0.223,70.931,0.534,NA,NA,16159.824,NA,NA,456.568,3.435,NA,3.818,1.132,0.025,NA,1196.998,9.005,NA
"North America (excl. USA)",1977,NA,NA,NA,701.63,5.161,0.525,0.215,77.797,0.572,NA,NA,16861.455,NA,NA,463.327,3.408,NA,3.792,1.212,0.025,NA,1188.152,8.739,NA
"North America (excl. USA)",1978,NA,NA,NA,735.848,5.293,0.518,0.217,85.557,0.615,NA,NA,17597.303,NA,NA,475.102,3.418,NA,3.857,1.31,0.025,NA,1172.407,8.434,NA
"North America (excl. USA)",1979,NA,NA,NA,784,5.518,0.521,0.221,93.535,0.658,NA,NA,18381.305,NA,NA,499.588,3.516,NA,3.996,1.367,0.026,NA,1254.021,8.827,NA
"North America (excl. USA)",1980,NA,NA,NA,812.743,5.604,0.516,0.199,92.098,0.635,NA,NA,19194.047,NA,NA,524.131,3.614,NA,4.168,1.311,0.026,NA,1294.167,8.923,NA
"North America (excl. USA)",1981,NA,NA,NA,809.348,5.476,0.488,0.194,92.582,0.626,NA,NA,20003.393,NA,NA,517.084,3.498,NA,4.252,1.322,0.027,NA,1302.925,8.815,NA
"North America (excl. USA)",1982,NA,NA,NA,816.55,5.426,0.501,0.197,99.272,0.66,NA,NA,20819.943,NA,NA,505.34,3.358,NA,4.324,1.393,0.027,NA,1354.871,9.003,NA
"North America (excl. USA)",1983,NA,NA,NA,774.35,5.054,0.476,0.189,104.574,0.683,NA,NA,21594.295,NA,NA,459.767,3.001,NA,4.074,1.43,0.028,NA,1313.613,8.574,NA
"North America (excl. USA)",1984,NA,NA,NA,799.923,5.13,0.47,0.185,113.936,0.731,NA,NA,22394.217,NA,NA,469.805,3.013,NA,4.068,1.486,0.029,NA,1335.269,8.563,NA
"North America (excl. USA)",1985,NA,NA,NA,812.797,5.123,0.463,0.182,113.093,0.713,NA,NA,23207.014,NA,NA,473.385,2.984,NA,3.999,1.376,0.029,NA,1310.216,8.258,NA
"North America (excl. USA)",1986,NA,NA,NA,786.921,4.876,0.448,0.176,105.311,0.653,NA,NA,23993.936,NA,NA,476.074,2.95,NA,3.815,1.263,0.03,NA,1418.085,8.787,NA
"North America (excl. USA)",1987,NA,NA,NA,831.022,5.063,0.459,0.18,111.661,0.68,NA,NA,24824.957,NA,NA,506.57,3.086,NA,3.906,1.296,0.03,NA,1462.897,8.912,NA
"North America (excl. USA)",1988,NA,NA,NA,855.819,5.124,0.46,0.18,118.171,0.708,NA,NA,25680.775,NA,NA,519.769,3.112,NA,3.871,1.326,0.031,NA,1516.874,9.082,NA
"North America (excl. USA)",1989,NA,NA,NA,886.174,5.214,0.461,0.182,120.432,0.709,NA,NA,26566.949,NA,NA,534.781,3.147,NA,3.954,1.352,0.031,NA,1546.361,9.099,NA
"North America (excl. USA)",1990,NA,NA,NA,871.434,5.036,0.442,0.179,115.901,0.67,857.528,4.956,27438.383,NA,NA,526.126,3.041,NA,3.829,1.334,0.032,-13.906,1513.044,8.744,NA
"North America (excl. USA)",1991,NA,NA,NA,875.213,4.967,0.438,0.178,120.541,0.684,876.237,4.973,28313.596,NA,NA,524.132,2.974,NA,3.765,1.401,0.033,1.025,1420.299,8.06,NA
"North America (excl. USA)",1992,NA,NA,NA,890.176,4.963,0.434,0.177,122.657,0.684,902.682,5.033,29203.771,NA,NA,527.734,2.942,NA,3.942,1.46,0.033,12.507,1437.225,8.013,NA
"North America (excl. USA)",1993,NA,NA,NA,897.045,4.915,0.426,0.176,117.956,0.646,895.868,4.909,30100.816,NA,NA,533.376,2.923,NA,3.932,1.388,0.034,-1.177,1414.776,7.752,NA
"North America (excl. USA)",1994,NA,NA,NA,930.045,5.01,0.421,0.175,123.59,0.666,916.129,4.935,31030.861,NA,NA,551.696,2.972,NA,4.049,1.446,0.034,-13.916,1510.122,8.135,NA
"North America (excl. USA)",1995,NA,NA,NA,929.729,4.926,0.423,0.172,127.381,0.675,886.87,4.699,31960.59,NA,NA,540.708,2.865,NA,3.963,1.448,0.035,-42.859,1451.27,7.69,NA
"North America (excl. USA)",1996,NA,NA,NA,966.366,5.039,0.423,0.174,132.359,0.69,918.362,4.789,32926.957,NA,NA,550.463,2.87,NA,4,1.468,0.035,-48.004,1507.414,7.861,NA
"North America (excl. USA)",1997,NA,NA,NA,1009.317,5.182,0.416,0.179,139.533,0.716,994.737,5.107,33936.273,NA,NA,579.283,2.974,NA,4.153,1.556,0.036,-14.58,1568.326,8.053,NA
"North America (excl. USA)",1998,NA,NA,NA,1035.708,5.239,0.406,0.182,147.085,0.744,1033.358,5.227,34971.984,NA,NA,591.914,2.994,NA,4.277,1.686,0.037,-2.35,1607.018,8.128,NA
"North America (excl. USA)",1999,NA,NA,NA,1057.64,5.272,0.395,0.182,147.349,0.734,1043.452,5.201,36029.621,NA,NA,604.144,3.011,NA,4.276,1.664,0.037,-14.188,1600.593,7.979,NA
"North America (excl. USA)",2000,NA,NA,NA,1097.527,5.393,0.386,0.179,158.039,0.777,1104.191,5.426,37127.148,NA,NA,608.106,2.988,NA,4.312,1.717,0.038,6.663,1642.716,8.072,NA
"North America (excl. USA)",2001,NA,NA,NA,1109.625,5.377,0.383,0.183,159.791,0.774,1105.37,5.356,38236.773,NA,NA,625.602,3.031,NA,4.323,1.726,0.039,-4.254,1627.472,7.886,NA
"North America (excl. USA)",2002,NA,NA,NA,1120.893,5.357,0.376,0.18,161.918,0.774,1129.963,5.4,39357.664,NA,NA,617.846,2.953,NA,4.265,1.673,0.039,9.07,1655.823,7.913,NA
"North America (excl. USA)",2003,NA,NA,NA,1171.128,5.523,0.384,0.186,170.957,0.806,1117.062,5.268,40528.793,NA,NA,642.978,3.032,NA,4.235,1.625,0.04,-54.066,1617.798,7.629,NA
"North America (excl. USA)",2004,NA,NA,NA,1167.688,5.435,0.367,0.18,158.095,0.736,1139.682,5.305,41696.48,NA,NA,651.315,3.032,NA,4.078,1.454,0.041,-28.006,1574.55,7.329,NA
"North America (excl. USA)",2005,NA,NA,NA,1194.623,5.49,0.362,0.178,167.126,0.768,1193.202,5.483,42891.105,NA,NA,662.703,3.045,NA,4.034,1.448,0.041,-1.421,1572.821,7.228,NA
"North America (excl. USA)",2006,NA,NA,NA,1210.705,5.495,0.35,0.179,168.731,0.766,1177.666,5.345,44101.812,NA,NA,657.651,2.985,NA,3.957,1.384,0.042,-33.039,1580.26,7.172,NA
"North America (excl. USA)",2007,NA,NA,NA,1244.045,5.577,0.347,0.179,168.688,0.756,1200.718,5.383,45345.852,NA,NA,668.738,2.998,NA,3.948,1.32,0.043,-43.327,1513.568,6.785,NA
"North America (excl. USA)",2008,NA,NA,NA,1241.571,5.498,0.339,0.178,157.751,0.699,1206.927,5.345,46587.426,NA,NA,663.88,2.94,NA,3.87,1.196,0.043,-34.644,1463.521,6.481,NA
"North America (excl. USA)",2009,NA,NA,NA,1190.095,5.207,0.334,0.176,138.019,0.604,1204.737,5.271,47777.523,NA,NA,643.543,2.816,NA,3.77,1.06,0.044,14.642,1360.805,5.954,NA
"North America (excl. USA)",2010,NA,NA,NA,1197.941,5.178,0.321,0.175,150.897,0.652,1255.552,5.427,48975.461,NA,NA,640.193,2.767,NA,3.59,1.084,0.045,57.61,1336.573,5.777,NA
"North America (excl. USA)",2011,NA,NA,NA,1228.822,5.245,0.316,0.174,148.246,0.633,1261.12,5.383,50204.281,NA,NA,654.083,2.792,NA,3.563,1.006,0.045,32.298,1334.206,5.695,NA
"North America (excl. USA)",2012,NA,NA,NA,1246.537,5.254,0.312,0.175,136.087,0.574,1249.823,5.268,51450.824,NA,NA,672.495,2.834,NA,3.561,0.912,0.046,3.286,1359.451,5.73,NA
"North America (excl. USA)",2013,NA,NA,NA,1245.626,5.187,0.305,0.173,135.999,0.566,1260.945,5.25,52696.449,NA,NA,658.782,2.743,NA,3.527,0.905,0.046,15.319,1352.776,5.633,NA
"North America (excl. USA)",2014,NA,NA,NA,1234.208,5.081,0.295,0.171,133.705,0.55,1217.942,5.014,53930.656,NA,NA,644.085,2.651,NA,3.469,0.888,0.047,-16.266,1538.286,6.332,NA
"North America (excl. USA)",2015,NA,NA,NA,1240.785,5.052,0.29,0.171,131.142,0.534,1200.326,4.887,55171.441,NA,NA,642.114,2.615,NA,3.489,0.892,0.048,-40.46,1657.309,6.748,NA
"North America (excl. USA)",2016,NA,NA,NA,1221.473,4.92,0.282,0.17,130.423,0.525,1170.615,4.715,56392.914,NA,NA,631.79,2.545,NA,3.438,0.908,0.048,-50.858,1730.153,6.969,NA
"North America (excl. USA)",2017,NA,NA,NA,1214.824,4.841,0.273,0.166,129.415,0.516,1177.464,4.692,57607.738,NA,NA,628.21,2.503,NA,3.365,0.892,0.049,-37.36,1642.995,6.547,NA
"North America (excl. USA)",2018,NA,NA,NA,1237.907,4.883,0.272,0.168,117.302,0.463,1198.282,4.727,58845.645,NA,NA,620.861,2.449,NA,3.361,0.795,0.05,-39.626,1659.546,6.546,NA
"North America (excl. USA)",2019,NA,NA,NA,1241.706,4.851,NA,0.17,114.492,0.447,1190.463,4.651,60087.348,NA,NA,634.114,2.477,NA,3.348,0.777,0.05,-51.242,1652.535,6.456,NA
"North America (excl. USA)",2020,NA,NA,NA,1089.928,4.223,NA,0.16,79.674,0.309,1058.244,4.1,61177.277,NA,NA,535.219,2.074,NA,3.091,0.562,0.051,-31.684,1507.413,5.84,NA
"North America (excl. USA)",2021,NA,NA,NA,1130.564,4.35,NA,0.161,77.014,0.296,NA,NA,62307.84,NA,NA,553.817,2.131,NA,3.045,0.514,0.052,NA,1548.491,5.958,NA
"OECD (GCP)",1850,NA,NA,NA,196.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1851,NA,NA,NA,198.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1852,NA,NA,NA,207.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1853,NA,NA,NA,217.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1854,NA,NA,NA,255.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1855,NA,NA,NA,259.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1856,NA,NA,NA,277.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1857,NA,NA,NA,279.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1858,NA,NA,NA,283.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1859,NA,NA,NA,300.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1860,NA,NA,NA,329.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1861,NA,NA,NA,346.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1862,NA,NA,NA,352.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1863,NA,NA,NA,376.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1864,NA,NA,NA,405.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1865,NA,NA,NA,430.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1866,NA,NA,NA,442.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1867,NA,NA,NA,474.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1868,NA,NA,NA,488.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1869,NA,NA,NA,517.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1870,NA,NA,NA,528.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1871,NA,NA,NA,560.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1872,NA,NA,NA,621.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1873,NA,NA,NA,660.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1874,NA,NA,NA,616.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1875,NA,NA,NA,668.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1876,NA,NA,NA,676.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1877,NA,NA,NA,690.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1878,NA,NA,NA,691.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1879,NA,NA,NA,741.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1880,NA,NA,NA,837.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1881,NA,NA,NA,865.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1882,NA,NA,NA,914.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1883,NA,NA,NA,970.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1884,NA,NA,NA,981.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1885,NA,NA,NA,987.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1886,NA,NA,NA,1002.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1887,NA,NA,NA,1050.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1888,NA,NA,NA,1165.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1889,NA,NA,NA,1161.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1890,NA,NA,NA,1264.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1891,NA,NA,NA,1321.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1892,NA,NA,NA,1329.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1893,NA,NA,NA,1305.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1894,NA,NA,NA,1351.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1895,NA,NA,NA,1427.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1896,NA,NA,NA,1472.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1897,NA,NA,NA,1537.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1898,NA,NA,NA,1615.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1899,NA,NA,NA,1762.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1900,NA,NA,NA,1857.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1901,NA,NA,NA,1912.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1902,NA,NA,NA,1963.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1903,NA,NA,NA,2146.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1904,NA,NA,NA,2159.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1905,NA,NA,NA,2312.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1906,NA,NA,NA,2401.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1907,NA,NA,NA,2718.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1908,NA,NA,NA,2597.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1909,NA,NA,NA,2703.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1910,NA,NA,NA,2842.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1911,NA,NA,NA,2880.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1912,NA,NA,NA,3026.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1913,NA,NA,NA,3269.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1914,NA,NA,NA,2960.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1915,NA,NA,NA,2926.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1916,NA,NA,NA,3163.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1917,NA,NA,NA,3323.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1918,NA,NA,NA,3326.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1919,NA,NA,NA,2852.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1920,NA,NA,NA,3343.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1921,NA,NA,NA,2905.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1922,NA,NA,NA,3042.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1923,NA,NA,NA,3451.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1924,NA,NA,NA,3437.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1925,NA,NA,NA,3471.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OECD (GCP)",1926,NA,NA,NA,3376.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
