"","country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"284","Low-income countries",1761,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"285","Low-income countries",1762,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"286","Low-income countries",1763,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"287","Low-income countries",1764,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"288","Low-income countries",1765,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"289","Low-income countries",1766,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"290","Low-income countries",1767,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"291","Low-income countries",1768,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"292","Low-income countries",1769,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"293","Low-income countries",1770,NA,41391552,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"294","Low-income countries",1771,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"295","Low-income countries",1772,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"296","Low-income countries",1773,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"297","Low-income countries",1774,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"298","Low-income countries",1775,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"299","Low-income countries",1776,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"300","Low-income countries",1777,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"301","Low-income countries",1778,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"302","Low-income countries",1779,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"303","Low-income countries",1780,NA,42088548,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"304","Low-income countries",1781,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"305","Low-income countries",1782,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"306","Low-income countries",1783,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"307","Low-income countries",1784,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"308","Low-income countries",1785,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"309","Low-income countries",1786,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"310","Low-income countries",1787,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"311","Low-income countries",1788,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"312","Low-income countries",1789,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"313","Low-income countries",1790,NA,42819000,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"314","Low-income countries",1791,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"315","Low-income countries",1792,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"316","Low-income countries",1793,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"317","Low-income countries",1794,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"318","Low-income countries",1795,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"319","Low-income countries",1796,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"320","Low-income countries",1797,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"321","Low-income countries",1798,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"322","Low-income countries",1799,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"323","Low-income countries",1800,NA,52136558,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"324","Low-income countries",1801,NA,52161911,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"325","Low-income countries",1802,NA,52187916,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"326","Low-income countries",1803,NA,52214570,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"327","Low-income countries",1804,NA,52241881,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"328","Low-income countries",1805,NA,52269860,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"329","Low-income countries",1806,NA,52298512,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"330","Low-income countries",1807,NA,52327842,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"331","Low-income countries",1808,NA,52357861,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"332","Low-income countries",1809,NA,52388574,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"333","Low-income countries",1810,NA,52420856,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"334","Low-income countries",1811,NA,52462387,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"335","Low-income countries",1812,NA,52514154,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"336","Low-income countries",1813,NA,52576296,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"337","Low-income countries",1814,NA,52648943,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"338","Low-income countries",1815,NA,52732235,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"339","Low-income countries",1816,NA,52826308,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"340","Low-income countries",1817,NA,52931305,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"341","Low-income countries",1818,NA,53047366,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"342","Low-income countries",1819,NA,53229625,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"343","Low-income countries",1820,NA,53479112,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"344","Low-income countries",1821,NA,53799945,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"345","Low-income countries",1822,NA,54189918,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"346","Low-income countries",1823,NA,54656785,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"347","Low-income countries",1824,NA,55140166,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"348","Low-income countries",1825,NA,55640336,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"349","Low-income countries",1826,NA,56157550,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"350","Low-income countries",1827,NA,56692093,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"351","Low-income countries",1828,NA,57244245,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"352","Low-income countries",1829,NA,57814291,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"353","Low-income countries",1830,NA,58402517,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"354","Low-income countries",1831,NA,59009234,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"355","Low-income countries",1832,NA,59625610,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"356","Low-income countries",1833,NA,60251844,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"357","Low-income countries",1834,NA,60888117,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"358","Low-income countries",1835,NA,61534636,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"359","Low-income countries",1836,NA,62191594,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"360","Low-income countries",1837,NA,62859198,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"361","Low-income countries",1838,NA,63537657,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"362","Low-income countries",1839,NA,64227188,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"363","Low-income countries",1840,NA,64928012,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"364","Low-income countries",1841,NA,65640347,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"365","Low-income countries",1842,NA,66364427,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"366","Low-income countries",1843,NA,67100485,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"367","Low-income countries",1844,NA,67848762,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"368","Low-income countries",1845,NA,68609509,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"369","Low-income countries",1846,NA,69382975,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"370","Low-income countries",1847,NA,70169417,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"371","Low-income countries",1848,NA,70969104,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"372","Low-income countries",1849,NA,71691246,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"373","Low-income countries",1850,NA,72334096,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,62.435,0.845,NA
"374","Low-income countries",1851,NA,72628788,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,82.587,1.113,NA
"375","Low-income countries",1852,NA,72836733,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,96.327,1.294,NA
"376","Low-income countries",1853,NA,72957148,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,107.758,1.445,NA
"377","Low-income countries",1854,NA,73078070,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,112.961,1.513,NA
"378","Low-income countries",1855,NA,73199491,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,116.625,1.559,NA
"379","Low-income countries",1856,NA,73321424,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,120.069,1.603,NA
"380","Low-income countries",1857,NA,73443863,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,122.414,1.631,NA
"381","Low-income countries",1858,NA,73566813,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,125.932,1.675,NA
"382","Low-income countries",1859,NA,73699672,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,128.313,1.704,NA
"383","Low-income countries",1860,NA,73842519,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,73.793,0.978,NA
"384","Low-income countries",1861,NA,73995441,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,52.725,0.697,NA
"385","Low-income countries",1862,NA,74158522,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,40.121,0.53,NA
"386","Low-income countries",1863,NA,74331853,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,32.793,0.432,NA
"387","Low-income countries",1864,NA,74506118,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,27.077,0.356,NA
"388","Low-income countries",1865,NA,74681315,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,23.706,0.311,NA
"389","Low-income countries",1866,NA,74857456,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,21.837,0.286,NA
"390","Low-income countries",1867,NA,75034546,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,18.98,0.248,NA
"391","Low-income countries",1868,NA,75212585,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,17.001,0.221,NA
"392","Low-income countries",1869,NA,75399302,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,16.158,0.21,NA
"393","Low-income countries",1870,NA,75594808,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,15.425,0.2,NA
"394","Low-income countries",1871,NA,75797551,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,14.253,0.184,NA
"395","Low-income countries",1872,NA,76010986,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,13.41,0.173,NA
"396","Low-income countries",1873,NA,76233565,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.971,0.167,NA
"397","Low-income countries",1874,NA,76457637,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.714,0.163,NA
"398","Low-income countries",1875,NA,76683203,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,11.835,0.151,NA
"399","Low-income countries",1876,NA,76910284,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,11.652,0.148,NA
"400","Low-income countries",1877,NA,77138882,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,11.505,0.146,NA
"401","Low-income countries",1878,NA,77369005,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,10.736,0.136,NA
"402","Low-income countries",1879,NA,77599425,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,10.479,0.132,NA
"403","Low-income countries",1880,NA,77830062,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,11.871,0.149,NA
"404","Low-income countries",1881,NA,78060843,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.274,0.154,NA
"405","Low-income countries",1882,NA,78291695,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.641,0.158,NA
"406","Low-income countries",1883,NA,78522537,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.348,0.154,NA
"407","Low-income countries",1884,NA,78754564,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.001,NA,12.164,0.151,NA
"408","Low-income countries",1885,NA,78987777,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,12.164,0.151,NA
"409","Low-income countries",1886,NA,79222174,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,11.578,0.143,NA
"410","Low-income countries",1887,NA,79457773,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,11.652,0.144,NA
"411","Low-income countries",1888,NA,79694573,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,12.091,0.149,NA
"412","Low-income countries",1889,NA,79883305,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,11.688,0.143,NA
"413","Low-income countries",1890,NA,80024055,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,13.996,0.171,NA
"414","Low-income countries",1891,NA,80116888,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,14.326,0.175,NA
"415","Low-income countries",1892,NA,80161898,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.096,0.185,NA
"416","Low-income countries",1893,NA,80159149,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.316,0.187,NA
"417","Low-income countries",1894,NA,80157968,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.206,0.186,NA
"418","Low-income countries",1895,NA,80158352,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.462,0.189,NA
"419","Low-income countries",1896,NA,80160308,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.682,0.192,NA
"420","Low-income countries",1897,NA,80163824,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,16.048,0.196,NA
"421","Low-income countries",1898,NA,80168903,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,15.792,0.193,NA
"422","Low-income countries",1899,NA,80180965,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,16.561,0.202,NA
"423","Low-income countries",1900,NA,80200617,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,18.064,0.221,NA
"424","Low-income countries",1901,NA,80228484,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,19.089,0.233,NA
"425","Low-income countries",1902,NA,80265179,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,19.786,0.242,NA
"426","Low-income countries",1903,NA,80311331,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,20.005,0.244,NA
"427","Low-income countries",1904,NA,80362150,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.002,NA,22.057,0.269,NA
"428","Low-income countries",1905,NA,80417650,NA,0.014,0,NA,NA,0.014,0,NA,NA,0.014,NA,NA,0,0,NA,0.001,0.001,0.002,NA,23.28,0.284,NA
"429","Low-income countries",1906,NA,80477845,NA,0,0,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,0,NA,0.002,NA,20.958,0.255,NA
"430","Low-income countries",1907,NA,80542762,NA,0,0,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,0,NA,0.002,NA,21.251,0.259,NA
"431","Low-income countries",1908,NA,80612402,NA,0,0,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,0,NA,0.002,NA,21.105,0.257,NA
"432","Low-income countries",1909,NA,80785770,NA,0.149,0.002,NA,NA,0.149,0.002,NA,NA,0.163,NA,NA,0,0,NA,0.005,0.005,0.003,NA,23.342,0.284,NA
"433","Low-income countries",1910,NA,81068729,NA,0.187,0.002,NA,NA,0.187,0.002,NA,NA,0.351,NA,NA,0,0,NA,0.006,0.007,0.003,NA,31.515,0.382,NA
"434","Low-income countries",1911,NA,81466925,NA,0.222,0.003,NA,NA,0.222,0.003,NA,NA,0.573,NA,NA,0,0,NA,0.007,0.008,0.003,NA,33.894,0.408,NA
"435","Low-income countries",1912,NA,81988512,NA,0.278,0.003,NA,NA,0.278,0.003,NA,NA,0.85,NA,NA,0,0,NA,0.009,0.009,0.003,NA,38.017,0.455,NA
"436","Low-income countries",1913,NA,82640151,NA,0.323,0.004,0.032,NA,0.323,0.004,NA,NA,1.173,NA,NA,0,0,NA,0.009,0.01,0.003,NA,38.135,0.453,NA
"437","Low-income countries",1914,NA,83331046,NA,0.462,0.005,NA,NA,0.462,0.005,NA,NA,1.635,NA,NA,0,0,NA,0.015,0.016,0.003,NA,39.154,0.462,NA
"438","Low-income countries",1915,NA,84063878,NA,0.576,0.007,NA,NA,0.576,0.007,NA,NA,2.211,NA,NA,0,0,NA,0.018,0.02,0.003,NA,40.844,0.477,NA
"439","Low-income countries",1916,NA,84841515,NA,0.479,0.006,NA,NA,0.479,0.006,NA,NA,2.69,NA,NA,0,0,NA,0.014,0.015,0.003,NA,41.369,0.479,NA
"440","Low-income countries",1917,NA,85667049,NA,0,0,NA,NA,NA,NA,NA,NA,2.69,NA,NA,NA,NA,NA,0,NA,0.003,NA,28.579,0.328,NA
"441","Low-income countries",1918,NA,86544840,NA,0.472,0.005,NA,NA,0.472,0.005,NA,NA,3.162,NA,NA,0,0,NA,0.014,0.015,0.003,NA,44.33,0.504,NA
"442","Low-income countries",1919,NA,87308354,NA,0.559,0.006,NA,NA,0.559,0.006,NA,NA,3.721,NA,NA,0,0,NA,0.018,0.021,0.003,NA,45.956,0.518,NA
"443","Low-income countries",1920,NA,87956124,NA,0.729,0.008,NA,NA,0.729,0.008,NA,NA,4.45,NA,NA,0,0,NA,0.021,0.023,0.003,NA,87.2,0.975,NA
"444","Low-income countries",1921,NA,88485717,NA,0.788,0.009,NA,NA,0.788,0.009,NA,NA,5.239,NA,NA,0,0,NA,0.026,0.03,0.003,NA,95.246,1.059,NA
"445","Low-income countries",1922,NA,88893673,NA,0.879,0.01,NA,NA,0.879,0.01,NA,NA,6.118,NA,NA,0,0,NA,0.027,0.032,0.004,NA,102.921,1.139,NA
"446","Low-income countries",1923,NA,89175478,NA,1.116,0.012,NA,NA,1.116,0.012,NA,NA,7.233,NA,NA,0,0,NA,0.03,0.035,0.004,NA,104.807,1.156,NA
